index,Test_Time,Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity
1007,116873.372872,3600.0009,13,3,4.39998531341553,116873.372872,3600.0009,13,3,0.970553398132324,116873.372872,3600.0009,13,3,2.24759721755981,116873.372872,3600.0009,13,3,0
1008,116993.377172,3720.0052,13,3,4.40001773834229,116993.377172,3720.0052,13,3,0.923678398132324,116993.377172,3720.0052,13,3,2.27917170524597,116993.377172,3720.0052,13,3,0
1009,117113.373372,3840.0014,13,3,4.39996147155762,117113.373372,3840.0014,13,3,0.879702568054199,117113.373372,3840.0014,13,3,2.30921459197998,117113.373372,3840.0014,13,3,0
1010,117233.375972,3960.004,13,3,4.39997959136963,117233.375972,3960.004,13,3,0.836411476135254,117233.375972,3960.004,13,3,2.33780336380005,117233.375972,3960.004,13,3,0
1011,117353.376472,4080.0045,13,3,4.400071144104,117353.376472,4080.0045,13,3,0.79493522644043,117353.376472,4080.0045,13,3,2.36499261856079,117353.376472,4080.0045,13,3,0
1012,117473.373072,4200.0011,13,3,4.40000057220459,117473.373072,4200.0011,13,3,0.755734443664551,117473.373072,4200.0011,13,3,2.39082288742065,117473.373072,4200.0011,13,3,0
1013,117593.377672,4320.0057,13,3,4.40003871917725,117593.377672,4320.0057,13,3,0.717382431030273,117593.377672,4320.0057,13,3,2.41536402702332,117593.377672,4320.0057,13,3,0
1014,117713.373472,4440.0015,13,3,4.3999547958374,117713.373472,4440.0015,13,3,0.680754661560059,117713.373472,4440.0015,13,3,2.43867135047913,117713.373472,4440.0015,13,3,0
1015,117810.506472,4537.1345,13,3,4.39995193481445,117810.506472,4537.1345,13,3,0.651994705200195,117810.506472,4537.1345,13,3,2.45664048194885,117810.506472,4537.1345,13,3,0
1016,117930.566124,120.0058,13,4,4.2768087387085,117930.566124,120.0058,13,4,0,117930.566124,120.0058,13,4,2.45665287971497,117930.566124,120.0058,13,4,0
1017,118050.562424,240.0021,13,4,4.26407432556152,118050.562424,240.0021,13,4,0,118050.562424,240.0021,13,4,2.45665287971497,118050.562424,240.0021,13,4,0
1018,118110.562824,300.0025,13,4,4.26080703735352,118110.562824,300.0025,13,4,0,118110.562824,300.0025,13,4,2.45665287971497,118110.562824,300.0025,13,4,0
1019,118230.649768,120.0001,13,5,3.89673614501953,118230.649768,120.0001,13,5,-2.28210830688477,118230.649768,120.0001,13,5,2.45665287971497,118230.649768,120.0001,13,5,0.07604219019413
1020,118350.650368,240.0007,13,5,3.85010719299316,118350.650368,240.0007,13,5,-2.28180313110352,118350.650368,240.0007,13,5,2.45665287971497,118350.650368,240.0007,13,5,0.152100592851639
1021,118470.654368,360.0047,13,5,3.81182956695557,118470.654368,360.0047,13,5,-2.28211784362793,118470.654368,360.0047,13,5,2.45665287971497,118470.654368,360.0047,13,5,0.228201866149902
1022,118590.651668,480.002,13,5,3.77638149261475,118590.651668,480.002,13,5,-2.28199481964111,118590.651668,480.002,13,5,2.45665287971497,118590.651668,480.002,13,5,0.304250210523605
1023,118710.650868,600.0012,13,5,3.74245929718018,118710.650868,600.0012,13,5,-2.28208065032959,118710.650868,600.0012,13,5,2.45665287971497,118710.650868,600.0012,13,5,0.380334883928299
1024,118830.650768,720.0011,13,5,3.70954132080078,118830.650768,720.0011,13,5,-2.28215503692627,118830.650768,720.0011,13,5,2.45665287971497,118830.650768,720.0011,13,5,0.456409096717835
1025,118950.656368,840.0067,13,5,3.67823219299316,118950.656368,840.0067,13,5,-2.28210258483887,118950.656368,840.0067,13,5,2.45665287971497,118950.656368,840.0067,13,5,0.532472193241119
1026,119070.654568,960.0049,13,5,3.64836120605469,119070.654568,960.0049,13,5,-2.28211307525635,119070.654568,960.0049,13,5,2.45665287971497,119070.654568,960.0049,13,5,0.608553886413574
1027,119190.650268,1080.0006,13,5,3.6210355758667,119190.650268,1080.0006,13,5,-2.2820930480957,119190.650268,1080.0006,13,5,2.45665287971497,119190.650268,1080.0006,13,5,0.684591293334961
1028,119310.653268,1200.0036,13,5,3.59603881835937,119310.653268,1200.0036,13,5,-2.28172874450684,119310.653268,1200.0036,13,5,2.45665287971497,119310.653268,1200.0036,13,5,0.760682106018066
1029,119430.651368,1320.0017,13,5,3.57232189178467,119430.651368,1320.0017,13,5,-2.28215503692627,119430.651368,1320.0017,13,5,2.45665287971497,119430.651368,1320.0017,13,5,0.836731553077698
1030,119550.651468,1440.0018,13,5,3.55011653900146,119550.651468,1440.0018,13,5,-2.28220844268799,119550.651468,1440.0018,13,5,2.45665287971497,119550.651468,1440.0018,13,5,0.912833034992218
1031,119670.652768,1560.0031,13,5,3.52896499633789,119670.652768,1560.0031,13,5,-2.28211688995361,119670.652768,1560.0031,13,5,2.45665287971497,119670.652768,1560.0031,13,5,0.988888919353485
1032,119790.653668,1680.004,13,5,3.50868320465088,119790.653668,1680.004,13,5,-2.28208065032959,119790.653668,1680.004,13,5,2.45665287971497,119790.653668,1680.004,13,5,1.06493818759918
1033,119910.649868,1800.0002,13,5,3.48909568786621,119910.649868,1800.0002,13,5,-2.28211784362793,119910.649868,1800.0002,13,5,2.45665287971497,119910.649868,1800.0002,13,5,1.14103662967682
1034,120030.655568,1920.0059,13,5,3.47036457061768,120030.655568,1920.0059,13,5,-2.2820520401001,120030.655568,1920.0059,13,5,2.45665287971497,120030.655568,1920.0059,13,5,1.21711421012878
1035,120150.653068,2040.0034,13,5,3.45241165161133,120150.653068,2040.0034,13,5,-2.28177070617676,120150.653068,2040.0034,13,5,2.45665287971497,120150.653068,2040.0034,13,5,1.29317724704742
1036,120270.649968,2160.0003,13,5,3.43549919128418,120270.649968,2160.0003,13,5,-2.2821216583252,120270.649968,2160.0003,13,5,2.45665287971497,120270.649968,2160.0003,13,5,1.36924052238464
1037,120390.650868,2280.0012,13,5,3.41890621185303,120390.650868,2280.0012,13,5,-2.28220081329346,120390.650868,2280.0012,13,5,2.45665287971497,120390.650868,2280.0012,13,5,1.44464552402496
1038,120510.650168,2400.0005,13,5,3.40241527557373,120510.650168,2400.0005,13,5,-2.28205680847168,120510.650168,2400.0005,13,5,2.45665287971497,120510.650168,2400.0005,13,5,1.52006316184998
1039,120630.649968,2520.0003,13,5,3.3860969543457,120630.649968,2520.0003,13,5,-2.28214359283447,120630.649968,2520.0003,13,5,2.45665287971497,120630.649968,2520.0003,13,5,1.59473025798798
1040,120750.653068,2640.0034,13,5,3.36989974975586,120750.653068,2640.0034,13,5,-2.28185272216797,120750.653068,2640.0034,13,5,2.45665287971497,120750.653068,2640.0034,13,5,1.67099571228027
1041,120870.651068,2760.0014,13,5,3.35274696350098,120870.651068,2760.0014,13,5,-2.28217792510986,120870.651068,2760.0014,13,5,2.45665287971497,120870.651068,2760.0014,13,5,1.74706208705902
1042,120990.651868,2880.0022,13,5,3.33500957489014,120990.651868,2880.0022,13,5,-2.28214359283447,120990.651868,2880.0022,13,5,2.45665287971497,120990.651868,2880.0022,13,5,1.82313239574432
1043,121110.651668,3000.002,13,5,3.31511116027832,121110.651668,3000.002,13,5,-2.28207397460937,121110.651668,3000.002,13,5,2.45665287971497,121110.651668,3000.002,13,5,1.89918494224548
1044,121230.652568,3120.0029,13,5,3.29320240020752,121230.652568,3120.0029,13,5,-2.28213214874268,121230.652568,3120.0029,13,5,2.45665287971497,121230.652568,3120.0029,13,5,1.97525572776794
1045,121350.653968,3240.0043,13,5,3.26801776885986,121350.653968,3240.0043,13,5,-2.28195095062256,121350.653968,3240.0043,13,5,2.45665287971497,121350.653968,3240.0043,13,5,2.0513219833374
1046,121470.650968,3360.0013,13,5,3.23794841766357,121470.650968,3360.0013,13,5,-2.28208923339844,121470.650968,3360.0013,13,5,2.45665287971497,121470.650968,3360.0013,13,5,2.12740707397461
1047,121590.652968,3480.0033,13,5,3.20232105255127,121590.652968,3480.0033,13,5,-2.28211498260498,121590.652968,3480.0033,13,5,2.45665287971497,121590.652968,3480.0033,13,5,2.20348262786865
1048,121710.653168,3600.0035,13,5,3.15786457061768,121710.653168,3600.0035,13,5,-2.28206062316895,121710.653168,3600.0035,13,5,2.45665287971497,121710.653168,3600.0035,13,5,2.27950310707092
1049,121830.651068,3720.0014,13,5,3.10117435455322,121830.651068,3720.0014,13,5,-2.28218936920166,121830.651068,3720.0014,13,5,2.45665287971497,121830.651068,3720.0014,13,5,2.35562062263489
1050,121950.650668,3840.001,13,5,3.02647686004639,121950.650668,3840.001,13,5,-2.28202342987061,121950.650668,3840.001,13,5,2.45665287971497,121950.650668,3840.001,13,5,2.4316930770874
1051,121985.043668,3874.394,13,5,3,121985.043668,3874.394,13,5,-2.28219127655029,121985.043668,3874.394,13,5,2.45665287971497,121985.043668,3874.394,13,5,2.45349717140198
1052,122105.199132,120.0039,13,6,3.62496376037598,122105.199132,120.0039,13,6,0,122105.199132,120.0039,13,6,2.45665287971497,122105.199132,120.0039,13,6,2.45353007316589
1053,122225.197232,240.002,13,6,3.65561485290527,122225.197232,240.002,13,6,0,122225.197232,240.002,13,6,2.45665287971497,122225.197232,240.002,13,6,2.45353007316589
1054,122285.200732,300.0055,13,6,3.66310501098633,122285.200732,300.0055,13,6,0,122285.200732,300.0055,13,6,2.45665287971497,122285.200732,300.0055,13,6,2.45353007316589
1055,122405.299268,120.0066,14,2,4.19998168945313,122405.299268,120.0066,14,2,3.31618022918701,122405.299268,120.0066,14,2,0.127498656511307,122405.299268,120.0066,14,2,1.58754942525263E-09
1056,122424.108068,138.8154,14,2,4.19996452331543,122424.108068,138.8154,14,2,3.25998020172119,122424.108068,138.8154,14,2,0.144619405269623,122424.108068,138.8154,14,2,1.58754942525263E-09
1057,122544.135984,120.0053,14,3,4.23381614685059,122544.135984,120.0053,14,3,3.2599573135376,122544.135984,120.0053,14,3,0.253091245889664,122544.135984,120.0053,14,3,1.58754942525263E-09
1058,122664.130984,240.0003,14,3,4.26353073120117,122664.130984,240.0003,14,3,3.2600622177124,122664.130984,240.0003,14,3,0.361764073371887,122664.130984,240.0003,14,3,1.58754942525263E-09
1059,122784.135584,360.0049,14,3,4.28801441192627,122784.135584,360.0049,14,3,3.26002216339111,122784.135584,360.0049,14,3,0.470434546470642,122784.135584,360.0049,14,3,1.58754942525263E-09
1060,122904.133184,480.0025,14,3,4.31283283233643,122904.133184,480.0025,14,3,3.2599515914917,122904.133184,480.0025,14,3,0.579076170921326,122904.133184,480.0025,14,3,1.58754942525263E-09
1061,123024.134584,600.0039,14,3,4.33988857269287,123024.134584,600.0039,14,3,3.2599573135376,123024.134584,600.0039,14,3,0.687728643417358,123024.134584,600.0039,14,3,1.58754942525263E-09
1062,123144.137484,720.0068,14,3,4.36988258361816,123144.137484,720.0068,14,3,3.25999164581299,123144.137484,720.0068,14,3,0.796429693698883,123144.137484,720.0068,14,3,1.58754942525263E-09
1063,123264.132584,840.0019,14,3,4.39996528625488,123264.132584,840.0019,14,3,3.24067783355713,123264.132584,840.0019,14,3,0.905071198940277,123264.132584,840.0019,14,3,1.58754942525263E-09
1064,123384.134584,960.0039,14,3,4.40000629425049,123384.134584,960.0039,14,3,2.97318172454834,123384.134584,960.0039,14,3,1.00843620300293,123384.134584,960.0039,14,3,1.58754942525263E-09
1065,123504.132084,1080.0014,14,3,4.39999675750732,123504.132084,1080.0014,14,3,2.74743366241455,123504.132084,1080.0014,14,3,1.10366940498352,123504.132084,1080.0014,14,3,1.58754942525263E-09
1066,123624.136284,1200.0056,14,3,4.39997863769531,123624.136284,1200.0056,14,3,2.54847812652588,123624.136284,1200.0056,14,3,1.19190359115601,123624.136284,1200.0056,14,3,1.58754942525263E-09
1067,123744.134584,1320.0039,14,3,4.39997577667236,123744.134584,1320.0039,14,3,2.38212871551514,123744.134584,1320.0039,14,3,1.27399158477783,123744.134584,1320.0039,14,3,1.58754942525263E-09
1068,123864.135184,1440.0045,14,3,4.39994239807129,123864.135184,1440.0045,14,3,2.23648929595947,123864.135184,1440.0045,14,3,1.35089206695557,123864.135184,1440.0045,14,3,1.58754942525263E-09
1069,123984.135984,1560.0053,14,3,4.40003776550293,123984.135984,1560.0053,14,3,2.1111421585083,123984.135984,1560.0053,14,3,1.42328727245331,123984.135984,1560.0053,14,3,1.58754942525263E-09
1070,124104.133484,1680.0028,14,3,4.39999866485596,124104.133484,1680.0028,14,3,2.00024890899658,124104.133484,1680.0028,14,3,1.4917608499527,124104.133484,1680.0028,14,3,1.58754942525263E-09
1071,124224.137384,1800.0067,14,3,4.40001773834229,124224.137384,1800.0067,14,3,1.90153408050537,124224.137384,1800.0067,14,3,1.55674934387207,124224.137384,1800.0067,14,3,1.58754942525263E-09
1072,124344.132284,1920.0016,14,3,4.40002059936523,124344.132284,1920.0016,14,3,1.8135461807251,124344.132284,1920.0016,14,3,1.61863279342651,124344.132284,1920.0016,14,3,1.58754942525263E-09
1073,124464.133284,2040.0026,14,3,4.39992237091064,124464.133284,2040.0026,14,3,1.7327995300293,124464.133284,2040.0026,14,3,1.67772090435028,124464.133284,2040.0026,14,3,1.58754942525263E-09
1074,124584.133884,2160.0032,14,3,4.39996528625488,124584.133884,2160.0032,14,3,1.65673065185547,124584.133884,2160.0032,14,3,1.73418867588043,124584.133884,2160.0032,14,3,1.58754942525263E-09
1075,124704.132184,2280.0015,14,3,4.40004253387451,124704.132184,2280.0015,14,3,1.58563613891602,124704.132184,2280.0015,14,3,1.78822922706604,124704.132184,2280.0015,14,3,1.58754942525263E-09
1076,124824.132684,2400.002,14,3,4.39999961853027,124824.132684,2400.002,14,3,1.51887702941895,124824.132684,2400.002,14,3,1.83996212482452,124824.132684,2400.002,14,3,1.58754942525263E-09
1077,124944.130984,2520.0003,14,3,4.40001010894775,124944.130984,2520.0003,14,3,1.45498561859131,124944.130984,2520.0003,14,3,1.88950145244598,124944.130984,2520.0003,14,3,1.58754942525263E-09
1078,125064.133184,2640.0025,14,3,4.40000438690186,125064.133184,2640.0025,14,3,1.39448642730713,125064.133184,2640.0025,14,3,1.93696439266205,125064.133184,2640.0025,14,3,1.58754942525263E-09
1079,125184.136184,2760.0055,14,3,4.39994239807129,125184.136184,2760.0055,14,3,1.33349990844727,125184.136184,2760.0055,14,3,1.98243260383606,125184.136184,2760.0055,14,3,1.58754942525263E-09
1080,125304.134884,2880.0042,14,3,4.39999294281006,125304.134884,2880.0042,14,3,1.27419471740723,125304.134884,2880.0042,14,3,2.02589082717895,125304.134884,2880.0042,14,3,1.58754942525263E-09
1081,125424.131284,3000.0006,14,3,4.40000343322754,125424.131284,3000.0006,14,3,1.2182445526123,125424.131284,3000.0006,14,3,2.06741094589233,125424.131284,3000.0006,14,3,1.58754942525263E-09
1082,125544.133784,3120.0031,14,3,4.4000244140625,125544.133784,3120.0031,14,3,1.16475772857666,125544.133784,3120.0031,14,3,2.10712194442749,125544.133784,3120.0031,14,3,1.58754942525263E-09
1083,125664.134084,3240.0034,14,3,4.40001773834229,125664.134084,3240.0034,14,3,1.11288547515869,125664.134084,3240.0034,14,3,2.14507675170898,125664.134084,3240.0034,14,3,1.58754942525263E-09
1084,125784.131084,3360.0004,14,3,4.40005302429199,125784.131084,3360.0004,14,3,1.06286334991455,125784.131084,3360.0004,14,3,2.1813383102417,125784.131084,3360.0004,14,3,1.58754942525263E-09
1085,125904.131784,3480.0011,14,3,4.39997863769531,125904.131784,3480.0011,14,3,1.01478481292725,125904.131784,3480.0011,14,3,2.21595120429993,125904.131784,3480.0011,14,3,1.58754942525263E-09
1086,126024.137984,3600.0073,14,3,4.40002632141113,126024.137984,3600.0073,14,3,0.967571258544922,126024.137984,3600.0073,14,3,2.24858260154724,126024.137984,3600.0073,14,3,1.58754942525263E-09
1087,126144.132884,3720.0022,14,3,4.39998149871826,126144.132884,3720.0022,14,3,0.921832084655762,126144.132884,3720.0022,14,3,2.28021192550659,126144.132884,3720.0022,14,3,1.58754942525263E-09
1088,126264.131584,3840.0009,14,3,4.40003681182861,126264.131584,3840.0009,14,3,0.877017974853516,126264.131584,3840.0009,14,3,2.31018209457397,126264.131584,3840.0009,14,3,1.58754942525263E-09
1089,126384.136384,3960.0057,14,3,4.39999866485596,126384.136384,3960.0057,14,3,0.834577560424805,126384.136384,3960.0057,14,3,2.33871173858643,126384.136384,3960.0057,14,3,1.58754942525263E-09
1090,126504.131184,4080.0005,14,3,4.40005207061768,126504.131184,4080.0005,14,3,0.793850898742676,126504.131184,4080.0005,14,3,2.36583971977234,126504.131184,4080.0005,14,3,1.58754942525263E-09
1091,126624.136784,4200.0061,14,3,4.40010070800781,126624.136784,4200.0061,14,3,0.753766059875488,126624.136784,4200.0061,14,3,2.39163184165955,126624.136784,4200.0061,14,3,1.58754942525263E-09
1092,126744.134184,4320.0035,14,3,4.40000343322754,126744.134184,4320.0035,14,3,0.715771675109863,126744.134184,4320.0035,14,3,2.41612243652344,126744.134184,4320.0035,14,3,1.58754942525263E-09
1093,126864.132184,4440.0015,14,3,4.40001583099365,126864.132184,4440.0015,14,3,0.679037094116211,126864.132184,4440.0015,14,3,2.43936061859131,126864.132184,4440.0015,14,3,1.58754942525263E-09
1094,126957.377684,4533.247,14,3,4.39993381500244,126957.377684,4533.247,14,3,0.651985168457031,126957.377684,4533.247,14,3,2.45661091804504,126957.377684,4533.247,14,3,1.58754942525263E-09
1095,127077.429236,120.0012,14,4,4.27690410614014,127077.429236,120.0012,14,4,0,127077.429236,120.0012,14,4,2.45661497116089,127077.429236,120.0012,14,4,1.58754942525263E-09
1096,127197.433036,240.005,14,4,4.26420307159424,127197.433036,240.005,14,4,0,127197.433036,240.005,14,4,2.45661497116089,127197.433036,240.005,14,4,1.58754942525263E-09
1097,127257.431136,300.0031,14,4,4.26096057891846,127257.431136,300.0031,14,4,0,127257.431136,300.0031,14,4,2.45661497116089,127257.431136,300.0031,14,4,1.58754942525263E-09
1098,127377.52148,120.0041,14,5,3.89797210693359,127377.52148,120.0041,14,5,-2.28211498260498,127377.52148,120.0041,14,5,2.45661497116089,127377.52148,120.0041,14,5,0.076053500175476
1099,127497.52018,240.0028,14,5,3.85170936584473,127497.52018,240.0028,14,5,-2.28217887878418,127497.52018,240.0028,14,5,2.45661497116089,127497.52018,240.0028,14,5,0.152112454175949
1100,127617.51778,360.0004,14,5,3.81402969360352,127617.51778,360.0004,14,5,-2.28208637237549,127617.51778,360.0004,14,5,2.45661497116089,127617.51778,360.0004,14,5,0.228207424283028
1101,127737.52168,480.0043,14,5,3.77843284606934,127737.52168,480.0043,14,5,-2.28213310241699,127737.52168,480.0043,14,5,2.45661497116089,127737.52168,480.0043,14,5,0.304281651973724
1102,127857.52178,600.0044,14,5,3.74456691741943,127857.52178,600.0044,14,5,-2.28213214874268,127857.52178,600.0044,14,5,2.45661497116089,127857.52178,600.0044,14,5,0.380316317081451
1103,127977.51948,720.0021,14,5,3.71170711517334,127977.51948,720.0021,14,5,-2.28207588195801,127977.51948,720.0021,14,5,2.45661497116089,127977.51948,720.0021,14,5,0.456418335437775
1104,128097.52108,840.0037,14,5,3.67995452880859,128097.52108,840.0037,14,5,-2.28212642669678,128097.52108,840.0037,14,5,2.45661497116089,128097.52108,840.0037,14,5,0.532481551170349
1105,128217.52258,960.0052,14,5,3.65006160736084,128217.52258,960.0052,14,5,-2.28212451934814,128217.52258,960.0052,14,5,2.45661497116089,128217.52258,960.0052,14,5,0.608551561832428
